scheme_name,benchmark,riskometer,riskometer_benchmark,nav_date,nav_regular,nav_direct,return_1y_regular,return_1y_direct,return_1y_benchmark,info_ratio_1y_regular,info_ratio_1y_direct,return_3y_regular,return_3y_direct,return_3y_benchmark,info_ratio_3y_regular,info_ratio_3y_direct,return_5y_regular,return_5y_direct,return_5y_benchmark,info_ratio_5y_regular,info_ratio_5y_direct,return_10y_regular,return_10y_direct,return_10y_benchmark,info_ratio_10y_regular,info_ratio_10y_direct,return_since_launch_regular,return_since_launch_direct,return_since_launch_benchmark,return_since_launch_direct_benchmark,aum_cr,category,sub_category,source_file,Return 7 Days (%) Regular,Return 7 Days (%) Direct,Return 7 Days (%) Benchmark,Return 15 Days (%) Regular,Return 15 Days (%) Direct,Return 15 Days (%) Benchmark,Return 1 Month (%) Regular,Return 1 Month (%) Direct,Return 1 Month (%) Benchmark,Return 3 Month (%) Regular,Return 3 Month (%) Direct,Return 3 Month (%) Benchmark,Return 6 Month (%) Regular,Return 6 Month (%) Direct,Return 6 Month (%) Benchmark,Previous Month Closing AUM (Cr.),Previous Month Average AUM (Cr.)
Mahindra Manulife Multi Cap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,35.7331,41.8087,16.787813,18.405373,14.6822815,0.6093564135331196,1.05147854973652,21.276445,23.06151,19.843884,0.3232038270492099,0.6549533822424416,18.431015,20.34154,16.564213,0.4124964350656005,0.7744084031728626,,,,,,15.576228,17.657732,14.022737,14.022737,6167.4,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
Mirae Asset Multicap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,14.383,14.93,17.94178,19.650585,14.6822815,1.124738545384903,1.721498132937511,,,,,,,,,,,,,,,,15.547752,17.275364,15.572605,15.572605,4753.5,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
Motilal Oswal Multi Cap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,11.961,12.2332,1.3807307,2.6731684,14.6822815,-1.326384670976933,-1.184226261468251,,,,,,,,,,,,,,,,9.647992,10.060592,2.577899,2.4732573,3985.8,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
Nippon India Multicap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,297.8907,328.4119,16.024048,16.940687,14.6822815,0.3538228822409679,0.6202456100707265,22.15714,23.110023,19.843884,0.551991267042726,0.787034447313118,21.400946,22.315071,16.564213,1.037462454293488,1.23100705899277,17.179564,18.050137,17.044964,0.05401535340630339,0.2048865830428631,17.611704,16.315495,,15.25084,51028.39,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
PGIM India Multi Cap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,9.79,10.04,14.502924,16.473318,14.6822815,-0.07986449956197078,0.4546900071806626,,,,,,,,,,,,,,,,-1.9940304,-0.34217653,-2.3203592,-2.3203592,407.59,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
Quant Multi Cap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,578.5662,634.8691,2.0680845,3.2282639,14.6822815,-2.371626685567485,-2.137991495195291,11.82088,13.067184,19.843884,-1.229294848980409,-1.022890941692691,15.288048,16.823898,16.564213,-0.1021959932050504,0.1004387906117229,17.80205,18.848045,17.044964,0.1174017546871901,0.2360267288056536,17.692825,17.783976,,15.20931,7318.49,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
SBI Multicap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,16.584,17.1989,10.547471,11.464753,14.6822815,-0.8213864103428453,-0.6492522182730822,17.425503,18.421911,19.843884,-0.4476755404307938,-0.2844378357952564,,,,,,,,,,,13.589781,14.636288,16.887459,16.887459,23155.31,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
Samco Multi Cap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,8.59,8.77,-3.483146,-1.901566,14.6822815,-2.56857461238942,-2.292670956402025,,,,,,,,,,,,,,,,-10.871711,-9.460979,1.4010015,1.4010015,266.69,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
Sundaram Multi Cap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,379.7448,425.4629,14.242977,15.4500885,14.6822815,-0.1750558919813858,0.1658019365905908,18.035475,19.323502,19.843884,-0.4797890984507029,-0.1716685594755154,15.913966,17.137318,16.564213,-0.18705734936989,0.09349640922224486,16.892271,17.995691,17.044964,-0.04359527614744904,0.2106390227777949,15.426542,16.259205,,15.25084,2839.87,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
TRUSTMF Multi Cap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,10.37,10.48,,,,,,,,,,,,,,,,,,,,,,,,,409.81,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
Tata Multicap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,14.6448,15.3609,18.233854,19.96673,14.6822815,1.017297410553448,1.50502826697569,13.757349,15.232615,19.843884,-1.600784608326365,-1.196610351866498,,,,,,,,,,,13.263934,15.04309,18.864088,18.864088,3186.48,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
UTI Multi Cap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,10.3104,10.4376,,,,,,,,,,,,,,,,,,,,,,,,,1876.92,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
Union Multicap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,16.19,16.87,16.979769,18.4691,14.6822815,0.6268454911606453,1.022093918520465,19.343792,20.86357,19.843884,-0.1374505851533084,0.2577153508701066,,,,,,,,,,,16.324385,17.836163,15.936649,15.936649,1322.88,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
WhiteOak Capital Multi Cap Fund,NIFTY 500 Multicap 50:25:25 Total Return Index,Very High,Very High,2026-02-24,14.938,15.526,16.0233,17.746094,14.6822815,0.4219641393696252,0.998479595748788,,,,,,,,,,,,,,,,17.978317,19.869762,14.587488,14.587488,3095.73,Equity,Multi Cap Fund,Fund-Performance-26-Feb-2026--1323 (2).xlsx,,,,,,,,,,,,,,,,,
